,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y,label
5818,-13.092,4.466,-11.912,9.125,8.514,7.304,-0.773,5.147,9.928,7.477,-6.185,-1.546,3.733,5.493,-4.588,5.849,0.539,6.582,-0.366,-0.926,-1.2,-2.36,-3.133,-3.164,-5.442,1.465,-11.098,-2.553,0.509,4.191,-7.731,-17.537,-4.028,7.263,-1.628,11.454,-8.586,9.216,-0.651,15.778,5.066,4.089,-1.882,12.899,7.517,1.719,-10.122,-4.669,-3.326,-0.631,-1.801,1.546,1.119,1.495,-4.222,-2.411,2.858,-1.963,-4.354,-3.906,-2.126,-2.787,-19.826,-19.928,1
5819,-12.115,5.442,-9.471,12.054,9.003,8.769,0.203,4.659,10.417,7.965,-6.185,-1.058,3.733,5.981,-3.123,7.314,0.539,6.582,0.122,1.516,-0.712,-1.872,-1.668,-1.699,-2.513,1.465,-9.145,-1.088,1.973,5.656,-5.778,-15.584,-4.028,12.146,-1.628,10.966,-8.586,10.681,-0.163,15.778,4.578,1.648,-4.323,13.387,8.006,4.161,-8.657,-4.669,-3.326,-1.119,-0.824,1.058,1.119,1.495,-2.268,-1.923,2.858,-0.987,-2.401,-2.93,-1.149,-2.299,-19.338,-19.44,1
5820,-11.627,7.395,-7.029,14.008,9.491,9.745,1.18,3.682,10.417,7.965,-7.65,-1.058,3.245,6.958,0.783,7.802,-0.926,6.582,-1.831,0.539,-0.712,-1.383,-2.157,-2.187,-0.071,0.977,-9.145,-0.6,2.462,5.168,-4.313,-15.096,-4.028,14.587,-1.139,10.478,-5.656,11.658,0.814,15.778,4.089,1.16,-7.741,13.875,8.982,7.09,-6.704,-5.157,-5.28,-3.072,-2.289,-1.383,1.119,1.495,-0.804,-2.411,2.858,-0.987,-0.936,-2.441,-1.149,-2.299,-18.85,-18.951,1
5821,-11.627,7.884,-6.541,14.008,9.979,9.257,2.157,2.706,9.928,6.989,-8.138,-1.058,2.757,7.935,5.178,6.337,-2.879,6.093,-6.226,-4.344,-1.689,-1.872,-3.133,-3.652,0.417,-0.488,-11.587,-1.577,1.485,3.703,-4.313,-16.073,-4.028,13.123,-1.139,9.501,-2.238,12.146,0.814,15.289,3.601,1.648,-9.694,13.387,9.471,8.555,-6.215,-5.646,-7.721,-5.025,-5.219,-3.825,1.119,1.007,-0.804,-3.876,2.858,-1.475,-1.424,-3.418,-1.638,-2.299,-18.85,-18.951,1
5822,-11.627,6.907,-8.494,11.078,9.979,7.792,2.645,2.218,9.928,5.035,-7.65,-1.546,2.268,7.446,6.154,3.896,-3.367,4.628,-10.132,-8.738,-2.665,-2.848,-4.598,-5.117,-0.071,-1.953,-14.516,-2.553,0.997,1.75,-5.29,-18.514,-4.517,8.24,-1.628,8.525,-1.261,11.169,0.814,14.313,4.089,2.136,-8.718,12.899,9.471,6.602,-7.192,-6.134,-8.698,-6.49,-6.683,-4.801,0.631,0.519,-1.78,-5.341,2.858,-1.963,-2.401,-4.883,-2.614,-2.787,-19.826,-20.416,1
5823,-12.604,4.466,-11.424,7.172,9.979,6.327,2.157,1.729,9.928,3.082,-6.673,-2.523,1.292,5.493,3.225,0.966,-2.391,3.164,-11.108,-10.203,-2.665,-3.337,-5.086,-5.605,-1.048,-2.93,-16.469,-3.53,0.509,0.773,-6.755,-22.42,-5.493,3.845,-2.116,6.571,-3.215,8.728,-0.651,13.336,5.066,1.648,-5.3,11.922,9.471,1.719,-9.145,-7.111,-7.721,-6.49,-6.683,-3.825,1.119,-0.458,-3.245,-5.829,2.858,-2.452,-3.866,-5.859,-3.103,-2.787,-21.779,-22.369,1
5824,-14.069,2.513,-12.4,3.265,10.468,5.839,1.668,1.729,9.928,1.617,-5.697,-3.499,0.804,3.052,-2.146,-0.498,-0.437,2.187,-8.667,-9.226,-1.689,-3.825,-4.11,-5.605,-1.048,-2.93,-15.493,-3.042,0.997,0.773,-7.731,-25.35,-6.47,1.892,-2.604,5.107,-6.144,5.798,-1.628,12.848,5.066,1.16,-2.37,10.946,8.982,-2.187,-10.122,-7.599,-5.28,-6.49,-4.242,-2.848,1.607,-0.946,-3.245,-5.829,2.37,-1.963,-4.354,-5.859,-2.614,-2.787,-23.733,-23.834,1
5825,-15.045,1.536,-10.447,2.289,10.956,5.839,1.18,1.241,9.928,1.129,-5.208,-4.476,0.315,1.099,-5.564,-0.01,0.539,2.187,-4.272,-7.273,-0.224,-3.825,-2.157,-5.117,-0.559,-3.418,-12.563,-2.553,1.485,0.773,-8.708,-24.862,-6.958,2.38,-3.092,3.642,-7.121,3.845,-2.604,12.848,4.578,-0.305,-1.394,10.457,8.494,-3.652,-9.145,-7.111,-3.815,-6.49,-1.801,-2.848,2.096,-0.946,-3.245,-5.829,1.882,-1.475,-4.842,-4.883,-1.149,-2.299,-24.709,-24.811,1
5826,-15.045,2.024,-6.541,2.777,11.932,6.816,2.157,1.241,10.417,1.617,-6.185,-4.964,0.315,1.099,-4.588,2.92,0.051,2.187,-1.343,-7.273,0.264,-3.825,-1.18,-5.117,0.417,-3.418,-9.633,-2.553,1.485,0.773,-10.661,-20.467,-5.981,2.869,-2.116,3.642,-6.144,2.869,-2.116,12.848,4.578,-0.793,-2.37,10.457,8.982,-2.187,-6.704,-6.622,-4.303,-6.49,-0.824,-3.825,2.096,-0.458,-2.757,-5.829,1.882,-0.987,-5.33,-4.395,-0.661,-1.811,-23.733,-23.834,1
5827,-14.069,3.001,-4.1,4.73,12.909,6.816,2.645,0.753,11.393,2.106,-6.673,-4.964,0.315,2.075,-1.658,5.849,-0.437,2.675,-1.343,-8.738,-0.224,-3.337,-1.18,-5.605,-0.071,-3.906,-8.657,-3.042,0.997,-0.692,-12.614,-15.096,-3.052,1.404,-0.651,5.107,-4.191,4.333,-1.139,12.848,4.578,-0.305,-4.812,10.946,9.959,0.254,-3.774,-6.134,-6.256,-6.002,-1.801,-5.778,1.607,0.031,-2.757,-7.294,1.394,-1.963,-6.307,-4.395,-0.661,-1.811,-21.291,-21.393,1
5828,-13.092,3.001,-4.1,5.219,13.885,5.839,3.133,-0.224,12.37,1.617,-6.185,-4.964,0.315,2.075,0.783,7.314,-1.414,3.164,-3.296,-10.691,-1.2,-3.825,-2.645,-6.582,-1.048,-4.883,-9.145,-4.018,0.02,-2.157,-13.59,-11.678,0.366,-2.014,0.814,6.083,-3.215,4.822,-0.651,12.848,5.554,0.183,-5.3,10.946,10.447,0.254,-1.333,-6.622,-8.209,-5.514,-3.265,-6.266,1.119,0.031,-3.733,-8.759,1.394,-3.428,-7.284,-4.883,-1.638,-2.299,-18.361,-18.463,1
5829,-12.604,2.024,-7.029,3.754,13.397,4.374,2.645,-0.712,13.346,0.641,-4.232,-5.452,0.804,1.099,0.783,5.849,-0.926,3.164,-4.761,-11.18,-1.689,-3.825,-3.133,-7.07,-2.513,-5.371,-9.633,-4.995,-0.468,-3.133,-13.102,-13.631,1.831,-4.456,1.79,6.083,-3.703,4.333,-0.163,12.36,7.019,0.183,-3.347,9.969,10.935,-1.211,-0.844,-7.111,-7.721,-5.025,-3.265,-5.778,0.631,0.519,-4.222,-9.735,1.394,-3.916,-6.307,-5.371,-2.126,-2.299,-16.897,-16.998,1
5830,-13.092,1.048,-9.471,1.312,12.421,2.909,1.18,-1.689,13.346,-1.312,-2.279,-6.429,0.804,-1.343,-0.682,2.92,0.539,2.187,-3.296,-10.691,-1.2,-4.313,-2.645,-6.582,-2.513,-6.348,-9.633,-4.995,0.02,-3.133,-10.661,-19.002,1.831,-3.967,1.79,4.618,-4.679,1.892,-0.651,11.383,7.996,-0.305,-0.905,8.993,9.959,-4.14,-1.821,-8.087,-5.768,-5.025,-1.312,-5.29,1.607,-0.458,-3.245,-9.735,1.394,-3.428,-4.354,-4.883,-2.126,-2.299,-17.385,-17.487,1
5831,-14.557,0.071,-9.471,-1.129,10.956,1.444,-0.773,-2.665,12.858,-2.777,-1.79,-7.894,0.315,-3.296,-1.658,0.966,2.004,0.722,-0.366,-10.203,0.264,-4.313,-1.18,-6.093,-2.024,-6.836,-7.68,-4.018,0.997,-1.668,-8.219,-24.373,-0.122,-0.549,0.814,1.2,-4.679,-0.549,-1.628,10.406,7.996,-1.282,2.024,7.039,9.471,-5.605,-2.797,-9.064,-3.326,-6.49,0.641,-5.29,2.096,-1.923,-1.292,-8.759,0.905,-2.452,-2.401,-4.883,-1.149,-2.299,-19.338,-19.928,1
5832,-15.533,-0.905,-7.517,-2.594,9.979,0.956,-3.215,-4.13,11.393,-4.242,-2.767,-8.87,0.315,-4.272,-0.682,-0.01,2.981,-1.231,2.075,-10.203,0.753,-4.801,0.285,-6.582,-2.024,-7.324,-6.215,-4.018,1.973,-0.692,-7.243,-26.326,-2.075,2.38,0.326,-2.218,-2.726,-2.014,-2.604,9.918,7.996,-3.235,3.001,6.063,8.006,-5.605,-3.286,-10.04,-1.862,-7.955,1.617,-6.755,2.584,-3.387,-0.315,-8.27,-0.071,-1.475,-1.912,-4.883,-0.173,-2.299,-22.268,-22.858,1
5833,-16.998,-1.394,-6.053,-3.082,9.491,-0.02,-4.679,-6.083,10.417,-4.73,-4.72,-9.847,-0.661,-4.272,0.783,-0.987,2.004,-2.696,2.563,-12.156,0.753,-5.29,0.285,-7.558,-3.001,-7.812,-6.215,-4.506,1.973,-0.692,-8.219,-24.862,-4.028,1.404,0.326,-4.171,-1.261,-2.502,-4.069,8.453,7.019,-4.7,2.024,5.086,7.029,-4.14,-3.286,-11.017,-2.838,-8.931,0.641,-7.731,2.584,-4.364,-0.315,-8.27,-0.559,-1.475,-2.889,-5.371,-0.173,-2.299,-25.197,-25.299,1
5834,-18.951,-3.347,-8.494,-3.571,8.514,-1.485,-6.632,-8.036,9.44,-5.707,-6.185,-10.824,-1.149,-3.784,0.295,-1.963,0.539,-3.184,-0.366,-13.621,0.264,-5.29,-1.18,-8.535,-4.954,-7.812,-8.169,-5.483,0.509,-1.668,-10.173,-22.909,-5.005,-3.479,-0.163,-4.171,-2.238,-2.991,-6.022,7.477,6.531,-6.165,0.559,4.11,5.564,-4.14,-4.262,-12.97,-5.28,-9.908,-1.801,-8.219,1.607,-4.852,-2.268,-9.247,-1.048,-2.452,-5.33,-6.348,-1.149,-2.787,-27.639,-27.74,1
5835,-21.881,-6.765,-13.865,-4.547,6.561,-3.438,-7.609,-9.989,8.464,-6.683,-8.138,-10.824,-1.638,-4.761,-3.123,-4.893,-1.414,-3.672,-4.272,-14.598,-1.689,-5.778,-2.645,-9.023,-6.419,-7.812,-12.075,-6.46,-0.468,-2.157,-11.149,-24.373,-6.47,-10.315,-2.116,-2.706,-6.144,-3.479,-7.975,6.012,5.066,-7.141,-1.394,3.621,3.611,-5.605,-6.215,-15.411,-7.233,-9.908,-3.754,-7.731,0.142,-4.364,-4.222,-10.223,-2.024,-3.428,-7.284,-7.324,-2.126,-3.276,-30.08,-30.182,1
5836,-24.811,-9.206,-20.213,-5.524,4.12,-4.903,-8.586,-10.966,6.51,-7.66,-10.579,-10.824,-2.126,-5.737,-7.517,-8.799,-3.367,-2.696,-6.226,-14.109,-2.177,-4.801,-4.11,-8.535,-5.931,-7.324,-15.493,-6.46,-0.468,-3.133,-11.149,-29.256,-8.911,-14.709,-5.046,-2.218,-12.492,-4.944,-10.905,5.035,2.625,-7.629,-4.323,2.157,1.658,-6.582,-9.633,-17.853,-9.186,-9.908,-4.242,-6.755,-0.834,-3.876,-5.198,-10.223,-2.513,-4.405,-8.26,-6.836,-3.103,-3.276,-32.522,-32.623,1
5837,-26.764,-11.159,-24.607,-6.5,0.702,-6.368,-9.074,-11.943,3.581,-7.66,-13.021,-10.824,-3.591,-7.202,-9.471,-11.729,-5.32,-2.207,-7.202,-12.644,-2.177,-3.337,-4.11,-7.07,-3.977,-7.812,-17.934,-5.971,0.02,-3.133,-10.661,-35.604,-11.841,-14.709,-8.952,-2.706,-16.886,-6.897,-12.858,4.547,-0.305,-6.653,-7.253,1.18,-1.272,-7.07,-12.563,-19.806,-9.674,-9.42,-4.242,-5.778,-1.322,-2.899,-5.198,-9.735,-3.489,-3.916,-7.772,-6.348,-2.614,-2.787,-34.475,-34.088,1
5838,-27.74,-11.159,-25.096,-6.989,-1.74,-7.345,-9.562,-12.919,0.163,-7.66,-15.951,-10.824,-5.544,-7.69,-8.982,-12.705,-6.785,-1.231,-6.226,-11.18,-1.689,-2.36,-3.133,-6.093,-1.048,-7.812,-18.911,-4.995,0.509,-3.621,-10.173,-39.51,-15.259,-10.803,-12.858,-4.659,-17.863,-7.874,-14.323,5.035,-3.235,-4.7,-10.183,-0.285,-3.713,-6.582,-14.028,-21.759,-9.674,-8.931,-4.73,-5.778,-1.811,-2.411,-4.71,-9.735,-4.466,-3.428,-7.284,-4.883,-1.149,-1.811,-35.94,-36.041,1
5839,-28.229,-10.671,-23.142,-7.477,-3.693,-7.833,-10.539,-13.896,-2.767,-7.66,-18.392,-11.312,-7.009,-8.667,-7.517,-11.729,-7.273,-0.254,-6.226,-10.203,-1.2,-1.872,-3.133,-6.093,0.417,-8.789,-19.399,-4.995,0.509,-4.11,-11.149,-39.022,-17.7,-6.409,-14.811,-7.589,-17.375,-8.362,-15.299,6.5,-5.188,-3.235,-11.159,-0.773,-5.666,-7.07,-14.516,-22.736,-9.674,-8.443,-5.707,-6.266,-2.299,-1.923,-4.222,-10.223,-4.954,-2.94,-7.284,-4.395,-0.661,-1.322,-36.428,-36.53,1
5840,-27.74,-10.183,-20.701,-8.453,-3.693,-9.298,-11.515,-14.872,-3.743,-8.148,-18.88,-11.312,-7.497,-9.155,-8.982,-10.264,-6.785,-0.254,-7.202,-10.691,-1.2,-1.383,-3.133,-6.582,-0.071,-9.766,-20.376,-5.971,-0.468,-5.575,-13.102,-35.604,-18.677,-4.456,-15.299,-9.542,-16.398,-7.385,-15.299,7.477,-5.676,-2.747,-10.183,-1.75,-6.154,-8.535,-15.004,-23.224,-8.698,-7.467,-6.195,-6.755,-2.299,-1.923,-5.198,-11.2,-4.954,-3.428,-8.748,-4.395,-1.149,-0.834,-36.916,-37.018,1
5841,-27.74,-10.671,-20.701,-10.406,-3.693,-10.274,-12.004,-15.849,-3.255,-8.148,-17.904,-11.312,-7.497,-10.132,-11.912,-9.288,-5.32,-0.743,-8.179,-12.156,-1.2,-1.872,-4.11,-7.07,-1.536,-10.254,-20.864,-6.46,-0.956,-6.551,-15.055,-31.698,-18.677,-6.897,-14.811,-10.03,-16.886,-5.92,-15.299,7.477,-4.7,-3.723,-7.253,-1.75,-5.178,-11.464,-15.493,-23.224,-7.721,-6.978,-6.683,-6.755,-1.811,-1.923,-6.175,-12.177,-4.954,-3.916,-10.213,-4.883,-1.638,-1.322,-37.893,-37.994,1
5842,-27.74,-11.159,-22.166,-10.406,-2.716,-10.763,-12.004,-15.361,-1.79,-8.148,-15.951,-11.312,-6.032,-10.62,-14.353,-9.288,-3.855,-0.743,-7.69,-13.133,-0.712,-1.872,-3.621,-6.582,-2.024,-9.277,-20.864,-5.483,-0.956,-5.575,-15.544,-29.744,-18.188,-10.315,-13.835,-8.077,-17.863,-4.944,-15.299,7.965,-2.747,-5.188,-4.812,-1.261,-4.201,-12.929,-15.981,-23.224,-6.256,-7.467,-5.707,-5.778,-1.811,-1.923,-6.663,-11.2,-4.466,-3.916,-10.213,-4.395,-1.638,-1.322,-37.893,-37.994,1
5843,-27.252,-12.136,-23.631,-8.453,-2.228,-9.786,-11.515,-13.407,-0.326,-7.66,-13.997,-11.312,-5.056,-9.155,-12.4,-8.799,-2.879,-0.743,-5.249,-13.133,-0.224,-1.383,-2.645,-5.605,-1.048,-7.324,-18.422,-3.53,0.509,-2.645,-13.59,-29.744,-16.724,-12.756,-12.37,-4.659,-17.863,-3.967,-14.811,7.965,-1.77,-6.653,-4.323,-0.285,-2.736,-11.953,-15.493,-22.736,-3.815,-7.955,-3.265,-4.313,-0.834,-1.434,-5.198,-8.759,-3.977,-2.452,-8.748,-3.418,-0.661,-0.834,-36.916,-37.018,1
5844,-26.276,-12.136,-22.654,-4.547,-2.228,-8.321,-11.027,-10.966,0.651,-6.683,-11.556,-11.312,-4.079,-6.226,-5.564,-7.823,-2.391,0.234,-1.343,-11.18,1.241,0.081,-0.203,-3.164,1.394,-4.883,-14.516,-0.6,2.95,1.261,-10.661,-31.698,-15.259,-11.292,-10.417,-1.729,-14.933,-2.991,-13.835,8.453,-0.793,-6.653,-5.3,0.692,-1.76,-9.023,-12.075,-22.247,-1.862,-7.955,-0.336,-1.872,-0.346,-0.946,-2.268,-5.341,-3.977,-0.498,-5.819,-1.953,0.804,0.142,-34.963,-34.576,1
5845,-25.299,-11.159,-20.213,-0.641,-2.228,-6.856,-11.027,-9.013,1.139,-5.707,-9.603,-11.312,-4.079,-3.296,2.248,-6.846,-2.879,1.211,1.587,-6.785,1.729,1.058,1.75,-1.211,3.835,-2.441,-10.61,2.33,4.903,5.168,-7.731,-33.651,-13.794,-7.874,-8.464,-0.264,-10.05,-1.526,-12.858,8.453,-0.793,-4.7,-5.788,0.692,-1.76,-5.117,-8.169,-21.759,-0.397,-6.978,2.106,-0.407,-0.346,-0.458,0.661,-2.899,-4.466,1.943,-2.889,0.0,2.757,1.119,-31.545,-31.158,1
5846,-23.834,-10.183,-17.283,0.824,-1.74,-6.368,-11.515,-8.525,1.139,-5.707,-7.65,-11.8,-4.567,-1.343,6.154,-5.381,-2.879,2.187,2.563,-1.902,2.218,2.035,3.215,-0.234,4.812,-1.465,-8.657,3.306,5.88,7.609,-5.778,-35.604,-13.306,-4.456,-6.022,-0.753,-5.168,-0.061,-11.882,8.453,-0.305,-3.235,-4.323,0.692,-1.76,-2.675,-4.751,-22.247,-0.397,-5.025,2.106,0.081,-0.346,-0.458,2.614,-1.434,-4.954,3.408,-1.424,0.977,3.245,1.607,-28.127,-27.74,1
5847,-22.858,-9.206,-14.842,-0.641,-1.251,-6.856,-12.004,-9.013,2.116,-5.707,-6.673,-11.312,-5.056,-0.366,3.225,-3.428,-2.391,2.187,0.122,0.539,1.729,2.035,2.238,0.743,4.323,-0.977,-8.169,3.306,5.391,7.609,-5.778,-36.58,-12.817,-4.456,-5.046,-2.218,-4.191,1.892,-11.393,8.453,0.183,-1.77,-1.882,0.203,-1.272,-1.211,-3.286,-22.736,-1.862,-3.072,0.641,1.058,-0.346,-0.458,2.614,-1.434,-5.442,3.408,-1.424,1.465,3.245,1.607,-25.686,-25.787,1
5848,-20.905,-8.23,-13.865,-3.082,0.214,-6.856,-11.515,-9.013,3.092,-5.219,-6.673,-10.824,-5.056,0.61,-3.611,-0.987,-2.879,2.187,-4.272,-0.926,0.753,2.035,0.285,0.743,2.858,-0.977,-9.633,3.306,4.903,7.609,-7.243,-36.58,-12.329,-6.409,-5.046,-2.706,-7.609,3.845,-10.417,8.453,1.16,-1.282,0.559,0.692,-0.295,0.254,-3.774,-21.759,-3.815,-3.072,-1.312,0.57,-0.346,-0.458,1.149,-1.434,-4.954,2.92,-0.936,1.465,2.757,1.119,-24.709,-24.811,1
5849,-18.463,-6.765,-13.377,-4.059,2.167,-5.391,-10.539,-7.548,4.069,-3.754,-8.626,-9.847,-5.056,2.563,-9.471,1.943,-2.879,2.187,-7.202,-6.785,0.264,1.546,-0.692,0.254,2.858,-0.488,-11.098,3.306,4.903,8.097,-8.219,-35.604,-10.376,-8.362,-5.534,-1.729,-11.515,5.31,-8.952,9.43,1.16,-0.793,0.559,2.157,0.682,2.207,-5.239,-20.294,-5.28,-4.049,-2.289,0.57,-0.346,0.031,0.173,-0.458,-3.489,2.92,0.041,1.465,1.78,1.119,-24.221,-24.323,1
5850,-15.533,-4.323,-12.889,-2.106,4.12,-2.462,-9.074,-4.618,5.046,-1.312,-10.091,-8.382,-4.079,5.005,-9.959,5.361,-3.367,3.652,-7.202,-11.668,0.264,1.546,-0.692,0.254,3.835,0.977,-11.098,3.794,5.391,9.562,-8.219,-34.627,-7.935,-7.874,-6.022,0.712,-12.492,6.287,-6.999,10.895,1.16,-0.305,-0.905,4.11,2.146,4.161,-6.215,-17.853,-5.28,-5.025,-1.801,1.058,-0.346,0.519,-0.315,1.495,-3.001,3.408,1.017,1.465,2.268,1.119,-23.733,-23.834,1
5851,-14.069,-1.882,-12.4,1.312,5.096,-0.509,-7.609,-2.177,5.534,0.641,-10.579,-7.406,-4.079,5.005,-5.076,6.337,-2.879,4.628,-3.784,-12.644,0.753,1.546,0.285,0.254,5.788,1.953,-9.633,4.283,5.88,10.539,-8.708,-33.162,-4.517,-3.967,-6.022,2.177,-8.097,5.798,-5.534,12.848,0.671,2.136,-2.37,5.086,3.123,4.161,-5.239,-15.9,-3.326,-4.537,0.641,2.035,0.142,1.495,0.661,2.96,-2.513,3.408,1.506,1.465,2.268,1.119,-22.756,-22.858,1
5852,-13.58,-0.417,-12.889,3.265,6.073,0.468,-7.121,-0.712,6.022,1.129,-8.138,-7.406,-3.591,2.563,1.272,4.384,-1.902,6.093,0.61,-7.762,1.241,2.035,1.261,0.254,6.276,2.441,-8.169,3.794,5.391,10.05,-9.196,-31.698,-3.052,1.404,-4.557,2.177,-1.75,4.333,-5.046,14.313,1.16,4.578,-1.882,5.086,3.123,1.719,-4.262,-15.411,-0.885,-2.584,2.106,3.011,0.142,1.984,1.149,2.472,-2.513,2.431,1.017,0.977,2.268,0.631,-21.779,-21.881,1
5853,-14.557,-0.905,-13.865,3.265,6.073,-0.02,-6.632,-1.2,6.999,0.153,-4.232,-7.406,-3.591,-1.831,4.201,0.478,-0.437,6.582,3.052,0.051,1.241,1.546,1.261,-0.234,4.812,0.977,-7.68,1.841,3.927,6.632,-9.684,-30.721,-3.54,4.822,-3.092,0.224,2.157,2.38,-5.046,14.801,2.136,6.531,1.048,4.598,3.611,-2.187,-4.262,-16.388,0.092,-1.119,2.594,2.523,0.142,1.984,0.661,-0.458,-3.001,0.478,-1.424,0.0,1.292,0.631,-21.779,-21.881,1
5854,-15.533,-1.882,-14.353,1.801,6.561,-0.509,-5.656,-2.177,8.464,-1.312,-1.302,-7.406,-3.103,-5.737,1.272,-3.916,1.027,7.07,2.563,3.469,0.753,1.058,0.285,-1.699,2.37,-1.953,-8.169,-1.577,1.973,1.75,-11.149,-29.744,-5.981,4.822,-1.628,-1.729,0.692,1.404,-6.022,14.313,3.601,6.042,3.977,3.621,3.611,-7.07,-5.727,-16.876,-0.397,-1.607,1.129,0.57,0.631,1.984,0.173,-4.852,-2.513,-1.963,-4.354,-1.953,-0.173,-0.346,-23.733,-23.346,1
5855,-16.022,-3.347,-12.889,0.336,7.538,-0.02,-4.679,-2.177,10.417,-1.801,-1.79,-6.917,-2.126,-6.714,-5.076,-6.846,1.516,6.093,0.122,0.539,0.264,0.57,-1.18,-3.652,0.905,-4.883,-8.657,-4.506,0.509,-2.157,-12.126,-28.28,-7.446,0.916,-1.628,-2.218,-4.679,1.404,-6.51,13.336,5.066,3.113,4.466,4.11,4.588,-10.488,-8.657,-16.388,-2.35,-4.049,-0.336,-2.36,1.119,1.007,-0.804,-8.759,-2.024,-4.405,-6.307,-3.418,-1.638,-0.834,-25.686,-25.787,1
5856,-15.045,-3.835,-9.471,-0.153,8.514,1.933,-3.215,-1.689,11.393,-2.289,-5.208,-5.941,-1.149,-3.784,-9.471,-7.823,1.027,4.628,-2.319,-7.762,-0.224,-0.407,-2.157,-5.605,0.417,-6.836,-9.145,-5.971,0.02,-4.11,-12.614,-26.815,-7.935,-3.967,-2.116,-0.264,-11.027,2.38,-6.022,12.36,5.066,-2.258,2.024,5.575,6.053,-11.953,-10.61,-15.411,-3.815,-6.978,-1.312,-4.801,1.607,0.519,-0.804,-10.223,-0.559,-4.893,-6.307,-4.395,-2.126,-1.322,-27.639,-27.74,1
5857,-13.58,-3.835,-4.588,-0.153,9.491,3.886,-2.726,-0.712,12.37,-2.777,-8.626,-5.941,-0.173,-0.366,-8.982,-6.846,0.051,2.675,-2.808,-15.574,0.264,-0.895,-2.157,-6.093,0.905,-6.836,-8.169,-5.483,0.509,-3.621,-12.614,-26.326,-5.981,-8.362,-2.116,1.689,-12.004,2.38,-4.557,10.895,5.066,-6.653,-1.394,6.551,7.517,-11.464,-9.633,-13.458,-3.815,-7.955,-0.824,-4.801,1.607,0.031,-0.804,-9.735,-0.071,-4.405,-5.33,-3.906,-1.149,-0.834,-27.15,-26.764,1
5858,-11.627,-2.37,-0.682,-1.129,10.956,5.839,-2.726,-0.712,13.835,-3.754,-9.603,-5.941,0.315,2.075,-2.635,-4.405,0.539,1.699,-1.831,-17.039,0.264,-0.895,-1.668,-5.605,1.882,-6.348,-7.192,-4.506,1.485,-1.668,-11.637,-25.838,-2.075,-9.827,-0.163,2.665,-7.609,1.404,-2.116,9.918,6.042,-8.606,-2.858,7.528,8.006,-9.023,-5.239,-11.993,-3.326,-6.978,-0.824,-4.313,1.607,-0.458,-0.804,-8.27,0.417,-3.428,-3.866,-3.906,-0.661,-0.834,-23.244,-23.346,1
5859,-9.186,-0.905,1.76,-2.594,12.421,6.327,-2.726,-1.689,15.788,-4.242,-6.185,-6.917,0.804,1.587,6.154,0.478,1.516,1.699,-0.366,-12.156,0.753,-0.407,-1.18,-5.117,1.882,-5.859,-6.215,-4.018,1.485,-0.692,-11.149,-23.885,3.296,-8.85,3.255,2.177,-0.285,-0.549,0.814,9.43,7.507,-7.629,0.071,8.016,9.471,-5.605,0.621,-11.017,-2.838,-5.514,-0.824,-3.337,1.607,-0.458,-1.292,-7.294,-0.071,-2.94,-2.889,-2.93,-0.661,-0.834,-15.432,-15.533,1
5860,-5.28,0.559,4.201,-3.082,13.397,6.327,-2.726,-3.153,18.229,-4.242,-0.326,-7.894,0.804,-1.831,12.014,6.826,2.981,2.675,0.61,-5.809,0.264,-0.407,-1.668,-4.628,0.905,-6.348,-6.215,-4.506,0.509,-1.18,-11.149,-20.467,7.69,-5.432,7.65,1.2,5.575,-1.526,4.232,9.43,9.949,-4.211,5.931,8.016,10.447,-2.675,4.527,-10.529,-2.35,-4.537,-1.801,-4.313,1.607,-0.458,-1.292,-7.782,-0.071,-3.916,-3.377,-3.418,-1.638,-1.322,-5.666,-6.256,1
5861,-2.35,2.024,6.154,-3.082,14.862,5.351,-2.238,-4.13,19.694,-4.242,5.534,-8.382,0.804,-4.272,12.502,12.685,4.934,3.164,0.122,-2.391,-0.224,-0.895,-2.157,-5.605,-0.071,-7.324,-5.727,-5.483,-0.468,-3.133,-11.149,-16.073,10.62,-1.038,11.556,0.712,7.039,-1.526,6.185,9.918,12.39,-1.77,12.278,7.528,10.935,-1.699,4.527,-10.04,-2.35,-5.025,-2.289,-5.778,2.096,-0.458,-1.292,-9.247,-0.071,-5.381,-3.866,-4.395,-2.614,-1.811,1.658,1.068,1
5862,-1.862,2.513,7.619,-2.106,14.374,4.862,-2.726,-5.595,19.694,-3.754,8.464,-8.382,-0.173,-5.249,8.596,15.615,5.422,3.652,-0.366,-5.32,-0.224,-0.895,-2.645,-6.093,-0.071,-7.324,-4.751,-6.46,-0.956,-3.621,-11.149,-12.655,9.644,2.38,11.556,-0.264,5.086,-0.061,6.185,9.43,12.878,-1.282,14.231,6.551,10.447,-1.699,2.085,-10.529,-1.862,-6.978,-1.312,-6.266,2.096,-0.458,0.173,-9.735,-0.559,-5.87,-3.377,-4.395,-2.614,-1.811,3.611,3.51,1
